latitude,longitude,date,time-stamp,total_waiting_time,trail_number,local_group_number,group_starting_time,group_ending_time,next_stop_distance,time_level,zone,Day,wifi_count,honks,rsi
23.49420656,87.31715658,07/02/2019,08:06:16,95,7,1,08:05:21,8:07:23,36.4328552523,1,highway,Tuesday,12,52,8.689806947154473
23.49393183,87.3169619,07/02/2019,08:07:41,1,7,2,08:07:41,8:07:42,52.6416598279,1,highway,Tuesday,0,0,8.701233
23.49353416,87.31668181,07/02/2019,08:08:09,13,7,3,08:08:09,8:08:29,25.6029717062,1,highway,Tuesday,3,10,9.003813952380954
23.49334778,87.31653439,07/02/2019,08:09:01,37,7,4,08:08:43,8:09:43,18.5438404838,1,highway,Tuesday,6,56,8.393716029508196
23.49324747,87.31638912,07/02/2019,08:10:02,1,7,5,08:10:02,8:10:03,34.3645058724,1,highway,Tuesday,0,2,9.2818295
23.49342768,87.31611536,07/02/2019,08:10:36,3,7,6,08:10:34,8:10:39,1035.47820491,1,highway,Tuesday,0,6,8.250724750000002
23.49932527,87.30825706,07/02/2019,08:13:04,1,7,7,08:13:04,8:13:05,262.945555173,1,highway,Tuesday,0,2,5.749176
23.50029649,87.30590599,07/02/2019,08:13:49,2,7,8,08:13:49,8:13:53,361.708273747,1,highway,Tuesday,2,2,7.303018280000001
23.50321054,87.30748237,07/02/2019,08:15:10,3,7,9,08:15:10,8:15:15,885.887689378,1,highway,Tuesday,4,6,8.067169216666667
23.51064962,87.31059227,07/02/2019,08:17:06,1,7,10,08:17:06,8:17:07,964.089067056,1,highway,Tuesday,0,0,7.2443618
23.51930473,87.31115102,07/02/2019,08:18:53,1,7,11,08:18:53,8:18:54,802.453942534,1,highway,Tuesday,0,2,7.4694138500000005
23.52652104,87.31107556,07/02/2019,08:20:22,1,7,12,08:20:22,8:20:23,199.73174724,1,normal_city,Tuesday,0,2,8.8568575
23.52831726,87.31108234,07/02/2019,08:21:53,2,7,13,08:21:53,8:21:58,733.654179012,1,normal_city,Tuesday,0,3,6.289471916666667
23.53337652,87.3064631,07/02/2019,08:23:08,3,7,14,08:23:06,8:23:10,634.621119639,1,normal_city,Tuesday,0,0,7.6018159
23.53697712,87.30163314,07/02/2019,08:24:23,4,7,15,08:24:16,8:24:26,465.277380989,1,normal_city,Tuesday,6,7,8.888200172727274
23.535142,87.29753146,07/02/2019,08:25:41,6,7,16,08:25:38,8:25:48,396.796482116,1,normal_city,Tuesday,4,9,10.093135363636366
23.5383159,87.29575238,07/02/2019,08:27:28,1,7,17,08:27:28,8:27:29,207.504841836,1,normal_city,Tuesday,32,2,7.59391785
23.53914541,87.29392902,07/02/2019,08:27:51,1,7,18,08:27:51,8:27:52,79.860222758,1,normal_city,Tuesday,0,1,9.42547625
23.53918325,87.29314672,07/02/2019,08:28:11,1,7,19,08:28:11,8:28:12,441.781406794,1,normal_city,Tuesday,0,2,5.163803
23.54170185,87.28979506,07/02/2019,08:29:02,1,7,20,08:29:02,8:29:03,595.397756472,1,normal_city,Tuesday,0,2,9.4434355
23.54632098,87.29274926,07/02/2019,08:30:38,3,7,21,08:30:38,8:30:43,607.770169963,1,normal_city,Tuesday,14,5,7.615465899999999
23.54345497,87.28767246,07/02/2019,08:33:18,1,7,22,08:33:18,8:33:19,500.958172823,1,normal_city,Tuesday,0,2,9.7151795
23.54447215,87.28288503,07/02/2019,08:35:11,2,7,23,08:35:11,8:35:15,193.868440654,1,normal_city,Tuesday,0,3,8.07059928
23.54541552,87.28128564,07/02/2019,08:36:08,3,7,24,08:36:06,8:36:10,226.654248881,1,normal_city,Tuesday,0,3,7.926947
23.54704867,87.28261613,07/02/2019,08:37:10,1,7,25,08:37:10,8:37:11,171.048415351,1,normal_city,Tuesday,0,2,9.600258
23.54826641,87.2836414,07/02/2019,08:38:03,1,7,26,08:38:03,8:38:04,249.279360354,1,normal_city,Tuesday,0,2,7.8453064999999995
23.55009016,87.28506357,07/02/2019,08:39:01,8,7,27,08:39:01,8:39:10,327.949918865,1,normal_city,Tuesday,5,9,7.93533022
23.55246526,87.286971,07/02/2019,08:40:32,2,7,28,08:40:32,8:40:45,82.7391616549,1,normal_city,Tuesday,4,14,8.395973121428572
23.55318594,87.28676899,07/02/2019,08:41:01,1,7,29,08:41:01,8:41:02,300.930288057,1,normal_city,Tuesday,4,0,17.425697
23.5556232,87.28548563,07/02/2019,08:42:20,13,7,30,08:42:16,8:42:33,99.0474121243,1,market_place,Tuesday,3,17,9.302976805555556
23.55605614,87.28633486,07/02/2019,08:42:57,9,7,31,08:42:55,8:43:19,375.37830166,1,market_place,Tuesday,4,19,8.327450544
23.55906036,87.28465503,07/02/2019,08:44:31,2,7,32,08:44:31,8:44:33,584.254170862,1,market_place,Tuesday,0,2,7.649378333333334
23.56380377,87.28218939,07/02/2019,08:46:25,3,7,33,08:46:25,8:46:32,54.9621997117,1,market_place,Tuesday,3,6,8.924194250000001
23.56425303,87.28196452,07/02/2019,08:47:03,7,7,34,08:47:03,8:47:10,54.9621997117,1,market_place,Tuesday,0,8,8.7883205
