latitude,longitude,date,time-stamp,total_waiting_time,trail_number,local_group_number,group_starting_time,group_ending_time,next_stop_distance,time_level,zone,Day,wifi_count,honks,rsi
23.49468982,87.3168796,06/27/2019,10:08:29,110,16,1,10:08:17,10:10:22,29.6226558405,2,highway,Thursday,8,71,9.094471405555556
23.4944346,87.31696288,06/27/2019,10:10:36,1,16,2,10:10:36,10:10:37,31.3880346999,2,highway,Thursday,0,2,9.419495000000001
23.49427777,87.3172188,06/27/2019,10:13:00,204,16,3,10:10:45,10:14:46,103.520396884,2,highway,Thursday,17,144,8.483400570661159
23.49346699,87.31671988,06/27/2019,10:15:54,39,16,4,10:15:42,10:16:43,46.0986065425,2,highway,Thursday,6,25,8.69528639032258
23.49329991,87.31630617,06/27/2019,10:17:18,5,16,5,10:17:08,10:17:22,395.483871075,2,highway,Thursday,7,6,9.469771233333335
23.4962143,87.31408319,06/27/2019,10:18:17,1,16,6,10:18:17,10:18:18,19.7414037298,2,highway,Thursday,10,0,8.81256865
23.49625985,87.31389608,06/27/2019,10:18:22,1,16,7,10:18:22,10:18:23,33.3913698024,2,highway,Thursday,0,0,7.8058014
23.49642086,87.31361968,06/27/2019,10:18:35,2,16,8,10:18:35,10:18:37,896.492678486,2,highway,Thursday,0,2,8.298207666666668
23.50028936,87.3059064,06/27/2019,10:20:59,16,16,9,10:20:37,10:21:05,169.444290273,2,highway,Thursday,5,23,6.844984403586207
23.50169647,87.30654425,06/27/2019,10:22:07,4,16,10,10:22:00,10:22:14,45.8517513899,2,highway,Thursday,8,7,6.091713426666667
23.50204619,87.30678249,06/27/2019,10:22:30,3,16,11,10:22:30,10:22:33,28.0038361401,2,highway,Thursday,0,3,7.498741150000001
23.50227602,87.30689478,06/27/2019,10:22:50,2,16,12,10:22:50,10:22:53,70.5641656507,2,highway,Thursday,0,0,6.2818908
23.50285386,87.30718084,06/27/2019,10:23:26,21,16,13,10:23:21,10:23:47,940.571233497,2,highway,Thursday,14,6,6.247532014814816
23.51071403,87.31058912,06/27/2019,10:25:59,1,16,14,10:25:59,10:26:00,1953.45899795,2,highway,Thursday,0,0,6.6386261
23.52827517,87.31111975,06/27/2019,10:30:29,3,16,15,10:30:25,10:30:32,1363.11774199,2,normal_city,Thursday,4,4,8.7386435875
23.53692524,87.30164532,06/27/2019,10:32:39,1,16,16,10:32:39,10:32:40,160.670831595,2,normal_city,Thursday,0,2,8.53004475
23.53585472,87.30058676,06/27/2019,10:33:10,1,16,17,10:33:10,10:33:11,331.46180117,2,normal_city,Thursday,0,0,7.9805755000000005
23.53508649,87.29744521,06/27/2019,10:34:37,20,16,18,10:33:52,10:34:46,155.624888287,2,normal_city,Thursday,23,29,8.531854390909094
23.53578746,87.29612392,06/27/2019,10:35:13,1,16,19,10:35:13,10:35:14,20.1240911648,2,normal_city,Thursday,0,0,8.684470999999998
23.53589227,87.29596299,06/27/2019,10:35:26,2,16,20,10:35:26,10:35:30,215.976183276,2,normal_city,Thursday,16,0,8.1860046
23.53770179,87.29673291,06/27/2019,10:36:13,3,16,21,10:36:08,10:36:22,313.290154898,2,normal_city,Thursday,34,0,9.0383372
23.53914587,87.29409407,06/27/2019,10:37:05,1,16,22,10:37:05,10:37:06,101.672902122,2,normal_city,Thursday,0,0,11.430626
23.53918201,87.29309749,06/27/2019,10:37:24,3,16,23,10:37:24,10:37:27,447.44397607,2,normal_city,Thursday,0,0,8.85865
23.54174701,87.28971555,06/27/2019,10:38:30,6,16,24,10:38:23,10:38:42,37.857361422,2,normal_city,Thursday,11,0,9.100106774999999
23.54208524,87.28975798,06/27/2019,10:38:55,2,16,25,10:38:55,10:38:57,134.856472161,2,normal_city,Thursday,0,0,9.551971333333332
23.54321048,87.2902515,06/27/2019,10:39:41,1,16,26,10:39:41,10:39:42,237.834707153,2,normal_city,Thursday,0,0,8.0883178
23.54433403,87.2882662,06/27/2019,10:40:22,1,16,27,10:40:22,10:40:23,646.839485592,2,normal_city,Thursday,0,0,9.4781495
23.54489807,87.28195067,06/27/2019,10:42:55,1,16,28,10:42:55,10:42:56,238.57178778,2,normal_city,Thursday,0,0,9.14655325
23.54696139,87.28259231,06/27/2019,10:44:18,15,16,29,10:44:16,10:44:32,183.916988397,2,normal_city,Thursday,9,0,9.201761617647056
23.54827338,87.28369098,06/27/2019,10:45:04,2,16,30,10:45:04,10:45:07,398.643393502,2,normal_city,Thursday,9,0,8.85266515
23.55120346,87.28594445,06/27/2019,10:46:18,3,16,31,10:46:18,10:46:23,189.401409204,2,normal_city,Thursday,0,0,9.040016166666666
23.55255752,87.28707172,06/27/2019,10:47:09,4,16,32,10:47:07,10:47:12,1407.17866233,2,normal_city,Thursday,4,0,9.145757083333335
23.56432335,87.28198798,06/27/2019,10:52:09,6,16,33,10:51:48,10:52:16,26.5923323029,2,market_place,Thursday,8,0,9.048557224137932
23.56441377,87.28222952,06/27/2019,10:52:29,3,16,34,10:52:29,10:52:35,36.488217985,2,market_place,Thursday,5,0,9.461220885714285
23.56433555,87.2825772,06/27/2019,10:52:45,2,16,35,10:52:45,10:52:48,28.617520902,2,market_place,Thursday,0,0,8.644973675
23.5642607,87.28284584,06/27/2019,10:53:00,1,16,36,10:53:00,10:53:01,28.617520902,2,market_place,Thursday,7,0,9.4781495
