latitude,longitude,date,time-stamp,total_waiting_time,trail_number,local_group_number,group_starting_time,group_ending_time,next_stop_distance,time_level,zone,Day,wifi_count,honks,rsi
23.49432999,87.31677298,06/30/2019,17:28:26,1,29,1,17:28:26,17:28:27,59.1951105167,4,highway,Sunday,0,2,8.893966500000001
23.49381295,87.31663475,06/30/2019,17:29:19,2,29,2,17:29:19,17:29:21,20.8040716906,4,highway,Sunday,0,3,8.428298666666668
23.49363099,87.31658728,06/30/2019,17:29:57,17,29,3,17:29:45,17:30:09,23.8857612127,4,highway,Sunday,5,20,8.555761744
23.49341828,87.31661995,06/30/2019,17:30:37,1,29,4,17:30:37,17:30:38,15.1479408607,4,highway,Sunday,0,1,8.13021865
23.4933181,87.31651929,06/30/2019,17:31:01,4,29,5,17:31:01,17:31:06,20.99575726,4,highway,Sunday,0,6,8.636591583333333
23.49315101,87.3164234,06/30/2019,17:31:21,1,29,6,17:31:21,17:31:22,19.9924386797,4,highway,Sunday,0,2,8.627013999999999
23.49328201,87.31628912,06/30/2019,17:31:42,6,29,7,17:31:39,17:31:47,1256.19775825,4,highway,Sunday,6,9,8.839301277777777
23.50000482,87.30638904,06/30/2019,17:34:23,1,29,8,17:34:23,17:34:24,24.4647458059,4,highway,Sunday,0,0,8.96459175
23.49999188,87.30614954,06/30/2019,17:34:31,3,29,9,17:34:31,17:34:37,41.3775041499,4,highway,Sunday,0,7,8.877722585714286
23.50027617,87.30588772,06/30/2019,17:34:51,4,29,10,17:34:51,17:34:56,373.368979007,4,highway,Sunday,0,3,9.326919666666669
23.50331639,87.30744207,06/30/2019,17:36:03,5,29,11,17:35:56,17:36:08,852.685279298,4,highway,Sunday,10,12,8.542296192307692
23.51043676,87.31054653,06/30/2019,17:38:13,2,29,12,17:38:13,17:38:18,1845.27884603,4,highway,Sunday,1,4,8.31696315
23.52703003,87.3108072,06/30/2019,17:42:36,1,29,13,17:42:36,17:42:37,155.091928102,4,normal_city,Sunday,1,2,9.168098449999999
23.5283992,87.31109735,06/30/2019,17:44:19,2,29,14,17:44:19,17:44:23,1359.25049455,4,normal_city,Sunday,1,4,8.4637268
23.53697946,87.30160088,06/30/2019,17:46:46,2,29,15,17:46:46,17:46:52,401.741122473,4,normal_city,Sunday,13,5,8.228550585714286
23.53514472,87.29820605,06/30/2019,17:48:08,1,29,16,17:48:08,17:48:09,39.7804963979,4,normal_city,Sunday,14,0,6.91516135
23.53518669,87.29781853,06/30/2019,17:48:15,2,29,17,17:48:15,17:48:17,15.5395618783,4,normal_city,Sunday,0,3,9.2239685
23.53518048,87.29766625,06/30/2019,17:48:34,55,29,18,17:48:22,17:49:39,293.955302424,4,normal_city,Sunday,9,76,8.305699861538466
23.53768332,87.29673788,06/30/2019,17:51:19,17,29,19,17:51:09,17:51:41,349.232416184,4,normal_city,Sunday,29,29,8.814197454545456
23.53911068,87.29368633,06/30/2019,17:52:29,1,29,20,17:52:29,17:52:30,41.5573371519,4,normal_city,Sunday,31,2,7.4083632
23.53908981,87.29327931,06/30/2019,17:52:35,1,29,21,17:52:35,17:52:36,28.8120294416,4,normal_city,Sunday,0,2,7.552016999999999
23.53924639,87.29305412,06/30/2019,17:52:45,2,29,22,17:52:45,17:52:47,456.929723264,4,normal_city,Sunday,0,3,8.8424885
23.54200524,87.2897322,06/30/2019,17:54:03,7,29,23,17:54:01,17:54:10,281.784581162,4,normal_city,Sunday,13,10,8.38998867
23.54427081,87.28849372,06/30/2019,17:55:29,2,29,24,17:55:29,17:55:32,567.109261202,4,normal_city,Sunday,0,3,6.90259165
23.54449092,87.28293563,06/30/2019,17:57:47,2,29,25,17:57:47,17:57:50,282.248577056,4,normal_city,Sunday,13,3,7.062999775
23.54700713,87.28257095,06/30/2019,17:59:19,10,29,26,17:59:15,17:59:28,168.823592194,4,normal_city,Sunday,6,7,8.361088407142857
23.54820381,87.28359022,06/30/2019,18:00:02,3,29,27,18:00:02,18:00:06,249.452827497,4,normal_city,Sunday,9,4,8.24202566
23.55003036,87.28501104,06/30/2019,18:00:54,3,29,28,18:00:50,18:00:59,166.47903313,4,normal_city,Sunday,8,8,7.82064211
23.55122049,87.28600195,06/30/2019,18:01:47,11,29,29,18:01:37,18:01:57,167.378660915,4,normal_city,Sunday,11,19,7.516103078571429
23.55244067,87.28696353,06/30/2019,18:02:49,5,29,30,18:02:33,18:02:51,99.7898254459,4,normal_city,Sunday,15,15,7.757666242105264
23.55330798,87.28671202,06/30/2019,18:03:17,1,29,31,18:03:17,18:03:18,284.535613511,4,normal_city,Sunday,0,0,5.88565065
23.55560932,87.28549151,06/30/2019,18:04:36,15,29,32,18:04:26,18:04:44,385.846603326,4,market_place,Sunday,3,19,8.761213694736842
23.55899305,87.28465265,06/30/2019,18:06:28,4,29,33,18:06:25,18:06:33,385.846603326,4,market_place,Sunday,7,7,8.17876348888889
