latitude,longitude,date,time-stamp,total_waiting_time,trail_number,local_group_number,group_starting_time,group_ending_time,next_stop_distance,time_level,zone,Day,wifi_count,honks,rsi
23.56422028,87.28306207,07/02/2019,07:05:44,3,3,1,07:05:35,7:05:47,75.7192473517,1,market_place,Tuesday,0,4,8.762194130769231
23.56398434,87.28375896,07/02/2019,07:06:10,1,3,2,07:06:10,7:06:11,522.241074045,1,market_place,Tuesday,0,2,9.417107000000001
23.55936373,87.28467709,07/02/2019,07:07:59,120,3,3,07:07:48,7:09:52,436.088661902,1,market_place,Tuesday,7,37,7.3870847471999985
23.55551893,87.28552094,07/02/2019,07:11:59,4,3,4,07:11:59,7:12:05,57.6872707819,1,market_place,Tuesday,2,2,6.8040008
23.5550396,87.28573745,07/02/2019,07:12:50,28,3,5,07:12:24,7:13:09,218.789610331,1,market_place,Tuesday,4,7,7.60994588478261
23.55328318,87.28670492,07/02/2019,07:14:02,5,3,6,07:14:02,7:14:09,383.13275844,1,normal_city,Tuesday,1,3,7.4077663625
23.55013537,87.28517637,07/02/2019,07:16:14,59,3,7,07:16:04,7:17:23,257.977468268,1,normal_city,Tuesday,6,21,8.808463115000002
23.54824343,87.28371155,07/02/2019,07:18:00,10,3,8,07:18:00,7:18:14,175.408587888,1,normal_city,Tuesday,3,1,8.077303113333334
23.54698535,87.28267342,07/02/2019,07:18:51,1,3,9,07:18:51,7:18:52,236.595802532,1,normal_city,Tuesday,0,0,8.42231
23.54509161,87.28161521,07/02/2019,07:19:53,1,3,10,07:19:53,7:19:54,222.904361646,1,normal_city,Tuesday,0,0,8.518081500000001
23.54422588,87.28358745,07/02/2019,07:20:30,1,3,11,07:20:30,7:20:31,693.208072451,1,normal_city,Tuesday,0,0,8.34211
23.54180136,87.28985233,07/02/2019,07:23:05,1,3,12,07:23:05,7:23:06,421.583264055,1,normal_city,Tuesday,0,1,9.824112
23.53949572,87.29313531,07/02/2019,07:23:59,1,3,13,07:23:59,7:24:00,43.6855852301,1,normal_city,Tuesday,0,0,8.563568
23.5391706,87.29337589,07/02/2019,07:24:21,2,3,14,07:24:21,7:24:23,25.1786298156,1,normal_city,Tuesday,45,0,7.998133333333333
23.53919811,87.29362105,07/02/2019,07:24:28,2,3,15,07:24:28,7:24:31,93.2275708844,1,normal_city,Tuesday,0,2,8.259506075000001
23.53901903,87.29451446,07/02/2019,07:24:52,14,3,16,07:24:49,7:25:05,288.441727281,1,normal_city,Tuesday,27,0,8.726303147058823
23.53753995,87.29683889,07/02/2019,07:25:58,4,3,17,07:25:58,7:26:04,196.425923689,1,normal_city,Tuesday,0,1,6.895662614285714
23.53598161,87.29593147,07/02/2019,07:26:41,1,3,18,07:26:41,7:26:42,140.274149395,1,normal_city,Tuesday,0,2,8.8209455
23.53546103,87.29718483,07/02/2019,07:27:18,1,3,19,07:27:18,7:27:19,57.8686498688,1,normal_city,Tuesday,0,0,7.3832243
23.53570091,87.29768858,07/02/2019,07:28:44,220,3,20,07:27:38,7:31:59,101.020618514,1,normal_city,Tuesday,14,29,9.368840746183208
23.53546387,87.29864519,07/02/2019,07:32:51,6,3,21,07:32:41,7:32:56,352.28640655,1,normal_city,Tuesday,7,8,9.116178562500002
23.53704469,87.30163995,07/02/2019,07:34:24,2,3,22,07:34:24,7:34:29,1383.36499588,1,normal_city,Tuesday,11,1,7.469416249999999
23.52817316,87.31115305,07/02/2019,07:37:33,32,3,23,07:37:22,7:38:04,63.2048769141,1,normal_city,Tuesday,0,15,7.045837753488373
23.52761391,87.31126393,07/02/2019,07:38:20,1,3,24,07:38:20,7:38:21,277.683853729,1,normal_city,Tuesday,0,2,8.3409045
23.52849764,87.30871647,07/02/2019,07:39:14,1,3,25,07:39:14,7:39:15,1811.96897371,1,normal_city,Tuesday,1,0,8.4306945
23.51229922,87.31065278,07/02/2019,07:42:44,1,3,26,07:42:44,7:42:45,1007.56197724,1,highway,Tuesday,0,0,7.902771
23.50362416,87.30779884,07/02/2019,07:44:55,1,3,27,07:44:55,7:44:56,961.504231706,1,highway,Tuesday,2,2,8.124237
23.49664634,87.31336767,07/02/2019,07:48:12,3,3,28,07:48:12,7:48:18,961.504231706,1,highway,Tuesday,0,1,6.734566828571429
