latitude,longitude,date,time-stamp,total_waiting_time,trail_number,local_group_number,group_starting_time,group_ending_time,next_stop_distance,time_level,zone,Day,wifi_count,honks,rsi
23.49446027,87.31681337,07/01/2019,10:57:41,7,18,1,10:57:41,10:57:48,74.6918828021,2,highway,Monday,7,8,8.252618824999999
23.49380869,87.31663536,07/01/2019,10:58:30,6,18,2,10:58:23,10:58:35,41.2995210212,2,highway,Monday,7,13,8.13343926923077
23.49343784,87.31661302,07/01/2019,10:59:04,2,18,3,10:59:04,10:59:06,35.493266083,2,highway,Monday,0,3,7.278284733333333
23.49324626,87.31633463,07/01/2019,10:59:51,21,18,4,10:59:39,11:00:04,16.682012814,2,highway,Monday,6,26,2.7888447740000006
23.49336201,87.31623056,07/01/2019,11:00:19,7,18,5,11:00:17,11:00:25,437.351578207,2,highway,Monday,5,9,5.371965244444445
23.49644748,87.31357081,07/01/2019,11:01:29,1,18,6,11:01:29,11:01:30,889.853867034,2,highway,Monday,0,1,5.7228469
23.50022911,87.30588027,07/01/2019,11:03:37,3,18,7,11:03:35,11:03:39,208.628604439,2,highway,Monday,0,5,8.7596496
23.50196436,87.30665839,07/01/2019,11:04:14,1,18,8,11:04:14,11:04:15,135.461785541,2,highway,Monday,0,2,7.116272
23.50302205,87.30731755,07/01/2019,11:05:04,4,18,9,11:05:01,11:05:09,27.2697907243,2,highway,Monday,12,9,8.653615444444446
23.50322374,87.30746969,07/01/2019,11:05:32,15,18,10,11:05:23,11:05:44,2541.564125,2,highway,Monday,13,17,8.13565759090909
23.52583655,87.31110238,07/01/2019,11:10:54,29,18,11,11:10:39,11:11:14,273.471853406,2,normal_city,Monday,1,34,3.035421590833333
23.52829593,87.31109419,07/01/2019,11:13:26,23,18,12,11:13:14,11:13:47,729.155895587,2,normal_city,Monday,4,31,6.514975164705883
23.53335019,87.30653739,07/01/2019,11:15:06,4,18,13,11:15:04,11:15:10,646.118745435,2,normal_city,Monday,0,5,8.923895571428572
23.53694825,87.30156073,07/01/2019,11:16:30,1,18,14,11:16:30,11:16:31,203.142147825,2,normal_city,Monday,0,2,9.007690499999999
23.53611788,87.29978578,07/01/2019,11:17:24,1,18,15,11:17:24,11:17:25,198.811439224,2,normal_city,Monday,0,2,9.436256499999999
23.53513628,87.29815578,07/01/2019,11:17:47,1,18,16,11:17:47,11:17:48,41.7098028867,2,normal_city,Monday,13,1,7.3497085
23.535161,87.29774753,07/01/2019,11:17:53,1,18,17,11:17:53,11:17:54,35.8716770468,2,normal_city,Monday,0,2,7.27308635
23.53510805,87.29740043,07/01/2019,11:18:41,43,18,18,11:18:08,11:19:08,16.7477089181,2,normal_city,Monday,6,61,9.530097526229508
23.53516,87.29724623,07/01/2019,11:19:15,1,18,19,11:19:15,11:19:16,154.40331822,2,normal_city,Monday,0,2,8.399559
23.53587754,87.29594954,07/01/2019,11:20:21,33,18,20,11:19:55,11:20:39,222.691783283,2,normal_city,Monday,16,45,8.503899440000003
23.53773761,87.2967592,07/01/2019,11:21:31,3,18,21,11:21:29,11:21:33,422.765325383,2,normal_city,Monday,0,4,7.6161804
23.53941586,87.29303799,07/01/2019,11:22:49,4,18,22,11:22:36,11:22:51,439.13597777,2,normal_city,Monday,65,16,8.102983474999998
23.541968,87.28975058,07/01/2019,11:24:03,6,18,23,11:24:00,11:24:07,144.225372474,2,normal_city,Monday,12,8,7.8827171625000005
23.5431276,87.29038443,07/01/2019,11:24:54,6,18,24,11:24:49,11:24:58,909.065797158,2,normal_city,Monday,15,10,7.656880199999999
23.54502199,87.28170934,07/01/2019,11:28:11,1,18,25,11:28:11,11:28:12,242.708098962,2,normal_city,Monday,0,1,7.9135361500000005
23.54703596,87.28262733,07/01/2019,11:29:32,5,18,26,11:29:29,11:29:35,169.720098333,2,normal_city,Monday,9,7,7.885838085714286
23.54827309,87.28360251,07/01/2019,11:30:11,3,18,27,11:30:11,11:30:23,256.407148886,2,normal_city,Monday,15,7,2.320500279230769
23.55013635,87.28508444,07/01/2019,11:31:13,6,18,28,11:31:13,11:31:21,411.60041334,2,normal_city,Monday,9,7,7.797288711111111
23.5535825,87.28655852,07/01/2019,11:33:08,1,18,29,11:33:08,11:33:09,645.012727498,2,normal_city,Monday,3,2,6.775100500000001
23.55910191,87.28461172,07/01/2019,11:35:49,6,18,30,11:35:43,11:35:51,143.359748622,2,market_place,Monday,5,8,0.21777852599999992
23.56031529,87.2841363,07/01/2019,11:36:25,1,18,31,11:36:25,11:36:26,439.095947911,2,market_place,Monday,6,2,-1.14373014
23.56417683,87.28323522,07/01/2019,11:38:15,1,18,32,11:38:15,11:38:16,439.095947911,2,market_place,Monday,0,1,8.37921145
